ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
SWKS,Semiconductors,SOLV|SYF|AKAM|MNST|SRE,ADI|MPWR|NXPI|ON|INTC,GPC|MU|PPL|DUK|TKO,0.0,0.4,0.0,0.0125,0.1893939393939394,0.04
SYK,Health Care Equipment,ADSK|TRMB|ECL|BSX|MCO,STE|PODD|BAX|BDX|BSX,QCOM|HAS|CASY|LRCX|COIN,0.0,0.2,0.0,0.16666666666666666,0.1,0.0
TDG,Aerospace & Defense,TTD|CHD|AMCR|SNA|BR,BA|HWM|RTX|GE|LHX,WRB|AIG|CSX|ALL|HON,0.0,0.2,0.0,0.0,0.14999999999999997,0.0
TECH,Life Sciences Tools & Services,WY|VRTX|CPRT|VRSK|GRMN,DHR|A|TMO|IQV|WAT,HD|AMZN|BA|TJX|PFE,0.0,0.2,0.0,0.0,0.0,0.0
TMO,Life Sciences Tools & Services,NDAQ|WFC|MCO|RVTY|JCI,TECH|DHR|A|WAT|IQV,HD|UBER|IBM|CME|ABT,0.0,0.2,0.0,0.0,0.0,0.0
TPL,Oil & Gas Exploration & Production,CTRA|ODFL|PH|XOM|VLO,OXY|DVN|CTRA|COP|FANG,DLTR|PNC|HPQ|BA|AXON,0.0,0.0,0.0,0.1,0.06666666666666667,0.0
TRMB,Application Software,ADSK|MSI|ETN|BDX|SYK,TYL|DDOG|WDAY|APP|ADBE,ETN|JBHT|LULU|BDX|VZ,0.0,0.0,0.0,0.0,0.0,0.0
TSN,Packaged Foods & Meats,HUM|HII|AMCR|HRL|TXT,KHC|HRL|MDLZ|MKC|CAG,WDC|AIG|JPM|DLR|IBM,0.0,0.0,0.0,0.4,0.36666666666666664,0.0
TXN,Semiconductors,GNRC|PFE|GEV|RTX|CVS,NVDA|AMD|AVGO|INTC|ON,AXON|DLR|APD|DVN|RVTY,0.0,0.2,0.0,0.0,0.055384615384615386,0.0
TXT,Aerospace & Defense,HRL|HII|VRSN|LII|HUM,RTX|BA|GD|NOC|GE,INTC|REGN|BMY|IDXX|CTVA,0.0,0.0,0.0,0.1,0.0,0.0
